VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
M_TP6UTrh30,343,358,762891,clean,24,English,The band was playing in front of an audience.
M_TP6UTrh30,343,358,965612,unverified,62,English,the some boys are sing and dancing
M_TP6UTrh30,343,358,906649,unverified,53,English,A band plays an outdoor concert.
M_TP6UTrh30,343,358,132126,unverified,54,English,A view of a rock band.
M_TP6UTrh30,343,358,799001,unverified,23,English,A band is playing on a stage.
M_TP6UTrh30,343,358,707318,unverified,14,English,A band is playing onstage.
M_TP6UTrh30,343,358,403763,unverified,99,English,A band is performing.
M_TP6UTrh30,343,358,829808,unverified,41,English,A band is performing.
M_TP6UTrh30,343,358,257511,unverified,27,English,A band is performing on stage in front of a large crowd.
M_TP6UTrh30,343,358,394301,unverified,35,English,A band is performing on a stage outside.
M_TP6UTrh30,343,358,741585,unverified,15,English,A band is playing on a stage.
M_TP6UTrh30,343,358,590752,unverified,97,English,A band performing on a stage
M_TP6UTrh30,343,358,373663,unverified,47,English,"A band is performing onstage, outside."
M_TP6UTrh30,343,358,984905,unverified,74,English,Cool band is playng on a stage outside.
M_TP6UTrh30,343,358,844963,unverified,68,English,A band is performing in frint of a huge crowd.
M_TP6UTrh30,343,358,919506,unverified,52,English,ALL PEOPLE PLAYING MUSIC INSTRUMENTS.
M_TP6UTrh30,343,358,705358,unverified,135,English,A short clip about Rock movie.
M_TP6UTrh30,343,358,169605,unverified,11,English,People are at a concert.
M_TP6UTrh30,343,358,169072,unverified,36,English,A man is playing a guitar.
M_TP6UTrh30,343,358,749155,unverified,47,English,A crowd of people enjoying a musical concert
M_TP6UTrh30,343,358,467982,unverified,159,English,A short clip from the rockon showing the stars in it.
M_TP6UTrh30,343,358,394339,unverified,567,English,A musical group givinig his rock perfomance on stage.
M_TP6UTrh30,343,358,130040,unverified,24,English,peoples singing song
M_TP6UTrh30,343,358,279187,unverified,152,English,A rock band plays music on stage.
M_TP6UTrh30,343,358,662670,unverified,56,English,A band is performing outdoors surrounded by a large crowd.
M_TP6UTrh30,343,358,161407,unverified,204,English,group of boys playing instruments
M_TP6UTrh30,343,358,525230,unverified,238,English,rock the entire boys group
M_TP6UTrh30,343,358,633378,unverified,33,English,A ban is performing on stage outside.
M_TP6UTrh30,343,358,554590,unverified,29,English,A crowd dances while a rock band plays.
M_TP6UTrh30,343,358,242261,unverified,24,Russian,Музыкальная группа выступает на концерте
M_TP6UTrh30,343,358,242058,unverified,331,Polish,Zespół gra koncert na dworze
M_TP6UTrh30,343,358,400189,unverified,62,Serbian,Nastup rok benda.
M_TP6UTrh30,343,358,767031,unverified,34,Serbian,Muzičari sviraju pred publikom.
M_TP6UTrh30,343,358,717830,unverified,28,Italian,una rock band suona
8mSUD7JGNO0,174,181,588702,unverified,57,Slovene,Punca jaha konja.
8mSUD7JGNO0,174,181,588702,unverified,48,Slovene,Ženska jaha konja.
8mSUD7JGNO0,174,181,553067,unverified,35,Dutch,Meisje galoppeert in binnenbak.
8mSUD7JGNO0,174,181,942917,unverified,81,Filipino,Ang babae ay nakasakay sa kabayo.
8mSUD7JGNO0,174,181,968828,unverified,68,German,Ein Mädchen reitet ein Pferd in einem Stall.
8mSUD7JGNO0,174,181,599659,unverified,21,German,Eine Frau reitet auf einem Pferd.
8mSUD7JGNO0,174,181,388403,unverified,60,German,Eine Frau reitet.
8mSUD7JGNO0,174,181,116080,unverified,332,Romanian,O femeie calareste un cal.
8mSUD7JGNO0,174,181,550906,clean,26,English,A woman gallops on a horse.
8mSUD7JGNO0,174,181,651813,clean,14,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,922727,clean,18,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,155632,clean,15,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,553931,clean,27,English,A girl rode a horse in the barn.
8mSUD7JGNO0,174,181,435773,clean,21,English,A lady is riding a horse in a barn.
8mSUD7JGNO0,174,181,825347,clean,21,English,A person is keeping their horse at a trot.
8mSUD7JGNO0,174,181,374994,clean,23,English,A person is riding a horse along the perimeter.
8mSUD7JGNO0,174,181,135621,clean,98,English,A woman is galloping a horse around an inside arena.
8mSUD7JGNO0,174,181,772960,clean,84,English,A woman is riding a horse in an enlosed covered area.
8mSUD7JGNO0,174,181,625932,clean,19,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,760882,clean,18,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,280252,clean,32,English,A woman is riding on a horse.
8mSUD7JGNO0,174,181,275759,clean,35,English,A woman is riding on a horse.
8mSUD7JGNO0,174,181,309959,clean,17,English,The horse and rider trotted around the barn.
8mSUD7JGNO0,174,181,762891,clean,27,English,The woman is riding a horse.
8mSUD7JGNO0,174,181,599728,unverified,81,English,a girl is riding a horse
8mSUD7JGNO0,174,181,974128,unverified,104,English,a girl is riding in the horse.
8mSUD7JGNO0,174,181,371782,unverified,116,English,A girl is sitting on the black horse.
8mSUD7JGNO0,174,181,394339,unverified,276,English,a lady riding a horse
8mSUD7JGNO0,174,181,615202,unverified,24,English,a man is rading in a horse
8mSUD7JGNO0,174,181,977945,unverified,180,English,A men walking on house
8mSUD7JGNO0,174,181,334439,unverified,47,English,A person is riding on horse
8mSUD7JGNO0,174,181,741585,unverified,28,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,531524,unverified,571,English,Few guys are driving the horses.
8mSUD7JGNO0,174,181,857450,unverified,41,English,Fiona My best friend
8mSUD7JGNO0,174,181,705358,unverified,250,English,one lady riding on horse
8mSUD7JGNO0,174,181,169605,unverified,19,English,Someone is riding a horse.
8mSUD7JGNO0,174,181,807741,unverified,39,English,the man is riding a horse.
8mSUD7JGNO0,174,181,467982,unverified,71,English,A boy riding a horse in horse stable.
8mSUD7JGNO0,174,181,124682,unverified,22,English,A girl is riding a horse
8mSUD7JGNO0,174,181,921581,unverified,25,English,A girl is riding a horse inside a barn
8mSUD7JGNO0,174,181,638934,unverified,9,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,408179,unverified,26,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,132126,unverified,47,English,A girl riding a horse.
8mSUD7JGNO0,174,181,130040,unverified,70,English,a girl riding with a horse
8mSUD7JGNO0,174,181,611139,unverified,44,English,A horse is driven by a woman.
8mSUD7JGNO0,174,181,318570,unverified,129,English,a lady is riding a horse.
8mSUD7JGNO0,174,181,785885,unverified,18,English,A man is jogging on the horse
8mSUD7JGNO0,174,181,281652,unverified,26,English,A man is riding on a horse.
8mSUD7JGNO0,174,181,963466,unverified,31,English,A man is riding on the horse.
8mSUD7JGNO0,174,181,279187,unverified,408,English,A man rides a horse in the barn.
8mSUD7JGNO0,174,181,919506,unverified,48,English,a man riding horse.
8mSUD7JGNO0,174,181,919804,unverified,37,English,A person is riding a horse inside a large building.
8mSUD7JGNO0,174,181,707318,unverified,10,English,A person is riding a horse.
8mSUD7JGNO0,174,181,403763,unverified,62,English,A person is riding a horse.
8mSUD7JGNO0,174,181,947723,unverified,27,English,A person rides a horse in stable.
8mSUD7JGNO0,174,181,373663,unverified,34,English,A woman is riding a horse beside a wall.
8mSUD7JGNO0,174,181,257511,unverified,24,English,A woman is riding a horse in a barn.
8mSUD7JGNO0,174,181,108687,unverified,21,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,169072,unverified,46,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,544487,unverified,81,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,813710,unverified,46,English,A woman is riding around on a horse.
8mSUD7JGNO0,174,181,502429,unverified,2594,English,A woman is riding on a horse.
8mSUD7JGNO0,174,181,246119,unverified,56,English,A woman rides a horse inside a barn.
8mSUD7JGNO0,174,181,990853,unverified,57,English,the person is raiding the horse
8mSUD7JGNO0,174,181,418656,unverified,55,English,A man is riding in a horse.
8mSUD7JGNO0,174,181,132982,unverified,54,English,A man practice horse riding.
8mSUD7JGNO0,174,181,347757,unverified,106,English,A young girl is riding a horse
8mSUD7JGNO0,174,181,818922,unverified,109,Hindi,एक लड़की घोडे पे भेथी है.
8mSUD7JGNO0,174,181,294030,unverified,35,Spanish,Una niña montando a caballo.
8mSUD7JGNO0,174,181,589431,unverified,21,Serbian,Žena jaše konja u štali.
8mSUD7JGNO0,174,181,327033,unverified,123,Russian,Жокей скачет на лошаде по ипподрому.
8mSUD7JGNO0,174,181,675312,unverified,35,Russian,Кто-то едет на лошади по манежу.
8mSUD7JGNO0,174,181,537519,unverified,109,Arabic,امرأة تركب حصان بلياقة
8mSUD7JGNO0,174,181,254335,unverified,428,Tamil,அவர் குதிரை சவாரி செய்கிறார்.
ljGcQocjSs4,38,60,588702,unverified,82,Slovene,Nekdo s pištolo strelja na tarče.
ljGcQocjSs4,38,60,588702,unverified,60,Slovene,Moški strelja s pištolo na tarče.
ljGcQocjSs4,38,60,652099,unverified,26,Tagalog,Nag aasinta ang isang tao gamit ang isang baril.
ljGcQocjSs4,38,60,634704,unverified,51,Macedonian,pukanje so pistol
ljGcQocjSs4,38,60,968828,unverified,43,German,Jemand schiesst mit einem Revolver auf Übungsziele.
ljGcQocjSs4,38,60,899487,unverified,96,German,Ein Mann schießt mit einem Colt auf entfernte Ziele und trifft sechs mal bei sechs Schüssen.
ljGcQocjSs4,38,60,896610,unverified,65,Romanian,Un barbat trage la tinte cu un pistol.
ljGcQocjSs4,38,60,203142,unverified,20,Romanian,Un barbat trage cu un pistol.
ljGcQocjSs4,38,60,116080,unverified,10,Romanian,Un barbat trage cu arma.
ljGcQocjSs4,38,60,408475,unverified,61,Dutch,Een man pakt een revolver en schiet wat blikjes in de verte van paaltjes.
ljGcQocjSs4,38,60,553067,unverified,46,Dutch,Iemand schiet op doelen met een pistool.
ljGcQocjSs4,38,60,280252,unverified,77,Gujarati,Ek manas bandukmathi godi chodi pach nisana par mare che.
ljGcQocjSs4,38,60,197912,unverified,23,Gujarati,તમંચાથી દૂરના છ નિશાન તાકે છે
ljGcQocjSs4,38,60,339861,unverified,34,Hindi,एक गोली चला रहा है.
ljGcQocjSs4,38,60,615202,unverified,38,Hindi,एक आदमी गोली कालाराहहेय
ljGcQocjSs4,38,60,818922,unverified,58,Hindi,एक आदमी गोली चला  रहा है.
ljGcQocjSs4,38,60,161492,unverified,30,Hindi,आदमी गोली चलाराहहेय
ljGcQocjSs4,38,60,797651,unverified,38,Hindi,बोंदाक्ह लेकर गोली चला रहा हे
ljGcQocjSs4,38,60,429648,unverified,44,Spanish,Un hombre acierta a seis blancos con una pistola
ljGcQocjSs4,38,60,294030,unverified,66,Spanish,Un persona esta haciendo tiro al blanco.
ljGcQocjSs4,38,60,169605,clean,15,English,A guy is shooting a gun.
ljGcQocjSs4,38,60,309959,clean,20,English,A man fired a gun at some targets.
ljGcQocjSs4,38,60,181773,clean,25,English,A man is firing a gun at targets.
ljGcQocjSs4,38,60,275759,clean,52,English,A man is firing with a revolver.
ljGcQocjSs4,38,60,435773,clean,30,English,A man is shooting a gun at a target range.
ljGcQocjSs4,38,60,155632,clean,19,English,A man is target shooting.
ljGcQocjSs4,38,60,878566,clean,38,English,A man picks up a gun and shoots down 5 targets.
ljGcQocjSs4,38,60,760882,clean,26,English,A man shoots a gun at targets.
ljGcQocjSs4,38,60,617730,clean,23,English,A man shoots a pistol at some targets.
ljGcQocjSs4,38,60,159786,clean,506,English,A man shoots a single action revolver.
ljGcQocjSs4,38,60,297776,clean,43,English,A man shoots targets with a pistol.
ljGcQocjSs4,38,60,374994,clean,40,English,A person is firing a pistol at targets.
ljGcQocjSs4,38,60,381885,clean,55,English,A person is shooting at targets with a pistol.
ljGcQocjSs4,38,60,825347,clean,16,English,A person is shooting targets with a gun.
ljGcQocjSs4,38,60,807872,clean,31,English,A person shoots a pistol.
ljGcQocjSs4,38,60,252681,clean,27,English,A person shoots at and knocks down all six targets in a row.
ljGcQocjSs4,38,60,922727,clean,29,English,Someone is shooting a gun.
ljGcQocjSs4,38,60,762891,clean,14,English,The man is shooting a gun.
ljGcQocjSs4,38,60,553931,clean,25,English,The man picked up his gun and fired at the targets.
ljGcQocjSs4,38,60,132982,unverified,80,English,A man is practicing to shoot.
ljGcQocjSs4,38,60,965612,unverified,44,English,the person is shoot them
ljGcQocjSs4,38,60,154335,unverified,454,English,the person practice the shooting with his gun
ljGcQocjSs4,38,60,707318,unverified,22,English,A man shoots a gun at targets.
ljGcQocjSs4,38,60,318570,unverified,361,English,a man is taking the gun.
ljGcQocjSs4,38,60,191580,unverified,48,English,A man picks up a pistol and shoots six targets in a row.
ljGcQocjSs4,38,60,403763,unverified,102,English,The person is shooting at the targets.
ljGcQocjSs4,38,60,257511,unverified,30,English,A person is shooting a handgun at distant targets.
ljGcQocjSs4,38,60,497691,unverified,50,English,A MAN IS SHOOTING SOMEONE TARGET.
ljGcQocjSs4,38,60,741585,unverified,16,English,A man is shooting a pistol.
ljGcQocjSs4,38,60,373663,unverified,45,English,Someone is firing a handgun.
ljGcQocjSs4,38,60,169072,unverified,26,English,A man is shooting.
ljGcQocjSs4,38,60,467982,unverified,60,English,A man doing some sort of shooting practise with a colt.
ljGcQocjSs4,38,60,394339,unverified,636,English,a man aiming with a pistol
ljGcQocjSs4,38,60,604298,unverified,69,English,A man aims a gun at a target in the distance.
ljGcQocjSs4,38,60,334439,unverified,326,English,A man shot with his gun
ljGcQocjSs4,38,60,130040,unverified,23,English,a man is firing his gun
ljGcQocjSs4,38,60,977945,unverified,908,English,Taurus Gaucho Replica Colt Single Action Army
ljGcQocjSs4,38,60,346578,unverified,46,English,Someone is shooting a revolver at targets down range.
ljGcQocjSs4,38,60,784999,unverified,34,English,A man is firing a gun.
ljGcQocjSs4,38,60,525230,unverified,252,English,the gun is shooting video
ljGcQocjSs4,38,60,554590,unverified,35,English,A man target shoots.
ljGcQocjSs4,38,60,242261,unverified,29,Russian,Человек стреляет из пистолета по мишеням
ljGcQocjSs4,38,60,100597,unverified,89,Serbian,Čovek puca iz pištolja i pogađa svaku metu.
ljGcQocjSs4,38,60,649244,unverified,16,Serbian,Čovek puca iz pištolja
ljGcQocjSs4,38,60,950427,unverified,192,Tamil,ஒருவன்  துப்பாக்கியால் குறி வைத்து சுடுகிறான்.
ljGcQocjSs4,38,60,181723,unverified,47,Tamil,ஒருவர் கை துப்பாக்கியால் சுடுகிறார்
ljGcQocjSs4,38,60,865031,unverified,60,Malayalam,ഒരു കൈത്തോക്ക് കൊണ്ട് വെടി വയ്ക്കുന്നു
n2NLoLNecgI,168,178,588702,unverified,29,Slovene,Ženska igra na violino.
n2NLoLNecgI,168,178,588702,unverified,24,Slovene,Ženska igra na violino.
n2NLoLNecgI,168,178,702553,unverified,19,Chinese,一个女人在拉小提琴。
n2NLoLNecgI,168,178,458080,unverified,29,German,Eine Frau spielt Geige.
n2NLoLNecgI,168,178,968828,unverified,24,German,Eine Frau spielt Geige.
